Mask,Image,ID,original_shape_VoxelVolume,original_shape_MeshVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_shape_Maximum3DDiameter,original_shape_Maximum2DDiameterSlice,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_LeastAxisLength,original_shape_Elongation,original_shape_Flatness,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
R01-040_roi.nii,R01-040.nii,data/dataset/R01-040,7324.825286865234,7294.170913696289,3713.0011262275157,0.5090367596481186,0.4898649128555403,42.816981973423815,38.83165854142886,39.43096221562441,33.5405865671074,30.923685493791258,24.77391390147738,14.858869980254442,0.8011307030803748,0.4805012644187495,482.0,1117.0,13581142489.0,4.569525172637198,164.5,4.720438716355842,1401.0,187.40041056685024,925.5497123519458,1023.0,0.0,1401.0,103.8372788045727,958.7478611107475,-1.6325511597767022,6732960807.306061,0.06761025535313972,62555.19114966346,1556.575061089387,38.820536049226334,404635.72268136725,-7933.6433813261665,250.26184084503868,53.326489101826695,0.637418584547684,4.640256379706555,3.7075316319255767,31.622489590020862,0.00859569846019457,8.30259138152853,-0.08910220578985767,0.7254192754948116,0.26140171998516215,0.9853339951325254,0.3434919408166772,0.9312091694551449,0.26425940755142274,0.023286283377084747,5.0918975712574746,75.89708248671627,829.4496113533079,0.06193551928341861,105.7450673919224,1487.0456431858324,1.343770950113589,2083.188901307096,0.003233285426614101,0.002917070153021399,5.119942518218869,11192.298740896267,0.8356307781251501,0.9064063516855394,0.1263369332704007,0.9313120137761849,1368.7457903483335,0.002848347527085765,136.90838167633527,0.02738715376602026,153.61168653014462,1167.1532306461293,1818.5111022204442,3272057.1098219645,1.0226842692499172,0.005852748847055305,2736.980796159232,0.5475056603639191,0.768298135877505,864.9992407167125,0.005152525048796007,6.761734045012224,0.33834179357022,1809.7755833623219,7.0184982583425075,2285.8674111675127,0.1547118383192902,5.220188370967787,998.9415228426396,100.16307099441424,1509.70179357022,17.008663282571913,29684.50883248731,0.015333991546088088,0.0027333213390962814,0.32516043372469094,393.99474906937786,0.0018479120866467084,0.618566082624751,0.0005029227119349403,4797.355714316399,0.21100488130682543,1.018528056631076
R01-084_roi.nii,R01-084.nii,data/dataset/R01-084,41519.651889674395,41345.68394041517,11077.614306939373,0.2679267398963273,0.5219849778595607,96.32103641718035,40.4725032858889,92.51159422632779,92.69832283385374,95.1125527228461,29.86751585194315,25.34204879837487,0.3140228602524822,0.2664427362413509,222.0,1139.0,9756209797.0,5.458643242630663,598.0,2.1495063429212617,2104.0,311.8030782340273,781.0582311070725,931.0,0.0,2104.0,244.2187478392584,859.5178868435656,-0.612045208475569,30673514655.01067,0.028873206179440735,128719.03742391935,1224.4922092485324,33.162313438126134,955265.2924227013,-12652.108335792738,630.8286609720842,132.4859150073855,0.6518838938284335,7.971835183098134,4.4724557227631845,68.15467372700817,0.0017566249200367595,10.227277452101097,-0.10308685404591923,0.8136841980331307,0.1556107425161996,0.9832721691601573,0.2403894080929216,0.9206260104215276,0.15906379506822713,0.006805406493835514,6.224835801337698,190.82864399486763,350.05920267491695,0.027886125412374233,206.35701447342834,1202.7649257264416,1.1633529886127107,1438.8008837474638,0.03071711512230578,0.02345859590455692,5.764880534554093,11387.423342879432,0.9070020766165819,0.9505644287561599,0.05637540575872127,0.9629612307723057,1149.768811794634,0.021864292731574433,141.0506510230362,0.020181807271860953,215.72282748920838,1045.4002003147805,51.57390184575762,90445.95564458435,0.351885929226256,0.01929747550386114,3772.8191443697237,0.5398224559121082,0.7630445748797571,777.705198095757,0.013156893182475054,7.109015060485531,0.5292291382704831,48.00353776300885,7.422675688377856,3428.325609571407,0.2596036354362719,2.0615550474317326,381.2995608056944,205.54506647066492,1214.432379221566,7.284264728153869,10531.870513402999,0.3786296266035676,0.02446937759744983,0.47489143802157524,503.49928742386726,0.008385642007873189,0.5165692241152742,0.0006531229044263293,12305.801682406729,0.4224499146123615,1.4285573489825367
R01-132_roi.nii,R01-132.nii,data/dataset/R01-132,15233.230590820312,15178.487777709961,4045.4608082374434,0.26652594563328746,0.732827564545688,40.219733379586195,36.297870466332114,35.54404178269545,37.926046587610806,31.07077403501777,28.9017478845001,24.836973880865965,0.9301907912537645,0.7993677226345854,244.0,933.0,3847720848.0,4.981744338199158,351.0,2.5387695939118835,1121.0,210.1750194833141,498.4780527383367,406.0,131.0,990.0,154.20743266189976,558.7381355316309,0.8568159573470553,4755636424.072266,0.03834855358384523,63707.9350355591,364.43955007096093,16.630819364450353,344847.4593037899,5468.159009476616,382.33067152234463,32.00158140031278,0.8462712452161113,3.8951054506194778,3.4290014872876773,15.17657075999849,0.003583572606866111,8.979858071070765,-0.21491266381015445,0.9172295947244609,0.2890921705457751,0.9818452697559634,0.36768274822820557,0.9182345465874625,0.27994279420681106,0.01214944996592346,5.994394624533633,103.58306323066437,408.9983019899271,0.03742169688657651,99.38211070192975,342.41095788185197,1.4879000067554091,504.55278067939923,0.02921970207367197,0.018013646870674783,5.535785183844368,8915.628608323092,0.8112040702041987,0.8857856139803404,0.19336987611404666,0.9176915818247123,315.05851212107456,0.016177848826961258,92.43121783876501,0.03170882258619726,76.85394867147804,384.6246998284734,291.40823327615783,63071.448027444254,5.400212538095968,0.015305644591901153,917.7108061749572,0.31482360417665767,0.5789195449510015,225.65266940613938,0.008834156842670353,7.352659127856341,0.2365111561866126,273.53114693326347,7.8480830114215,1721.7615415821501,0.13969667680179718,6.354692922003382,472.6459229208925,102.01381505128597,340.98653144016225,22.112210953346857,7569.561947261664,0.5418579218560202,0.018566808280086167,0.21282559720609326,79.71746520934207,0.0032942846970123864,3.252716022986325,0.00108444166339837,1344.3357076935695,0.2767407503795747,0.799648021903858
R01-001_roi.nii,R01-001.nii,data/dataset/R01-001,816.6693449020386,802.5599146882693,683.154421825549,0.8512192165626664,0.6113410384120037,19.79728966860505,17.826214245799868,17.375569066670163,14.614103643366988,14.770636543915879,11.431095274382079,7.878217125276485,0.773906746699459,0.533370183597238,581.0,1065.0,2230537865.0,4.498329371537737,282.0,2.9688040334792274,1178.0,162.55870816798696,884.8855776306108,968.5,212.0,966.0,121.37421156959536,905.8996124294639,-0.9925994283741589,670203052.6080728,0.06342882946979259,37631.6223011932,903.0126357763814,29.570560952952487,86400.29916287196,-2297.5326426777224,147.92932894774256,34.01831189409586,0.6184242820276543,4.006693418048645,3.5378034472199684,17.68096431209983,0.012311039676217182,7.877516053678577,-0.1288508305755636,0.8024316510686884,0.3063011405934547,0.9805698374957981,0.37876018033678227,0.9164777447757587,0.2882858124574482,0.04393563121037157,5.078864521241403,45.48691021045962,128.38964935916212,0.05351503232056068,62.60192357028657,806.3161454170654,1.4857523436503006,1338.8519669467098,0.0033975281448913206,0.0028791719401515333,5.111962313151124,1947.8621140410128,0.8117143487931049,0.882294673685402,0.19902605283497168,0.9192611895855418,719.1508898229192,0.002787442197426276,39.73358348968105,0.03727353047812481,58.24530076842116,579.1210131332083,294.4671669793621,338861.904315197,0.2624371157994467,0.004669564816259926,559.9193245778612,0.5252526496978059,0.7530821610779102,406.55059603223816,0.004046410925963969,6.168380896088223,0.3922001471670346,287.96610217220666,6.9635940040676205,419.3428991905813,0.15428362736960313,12.445218722808889,172.39955849889625,60.42502142801837,839.775570272259,28.931567328918323,32278.862398822665,0.029507856313969613,0.002668388617086076,0.3533546438101094,207.20178813958395,0.0017038868716038524,0.2300713017957239,0.00305890955842765,1818.840255912429,0.23403898858385233,2.362650340968806
R01-109_roi.nii,R01-109.nii,data/dataset/R01-109,2196.1212158203125,2172.8515625,2463.0818392671886,1.1335711475998207,0.3293760281132881,39.855696738358496,37.41037466816525,27.599694999447006,35.959232559246864,29.61509944968137,19.87660908330021,7.3614177146187405,0.6711646914126457,0.24856974487377392,205.60000000000002,1001.0,2241230792.0,5.156678018646036,538.0,1.7218247017479718,1077.0,258.8870668477122,550.4453708528748,484.0,89.0,988.0,213.88182907793248,623.9433718286575,0.3549456803860145,854961697.3876953,0.030191881259928742,86315.22495555555,574.3586855290389,21.46497421383393,421183.5262756989,2023.5407477301856,495.2084349020519,45.39254917026355,0.8318986710780596,4.854495002624807,3.7440331450472044,20.172888497502264,0.002790672891098435,9.291396203412372,-0.20330954827892114,0.9242120756993486,0.24594786516538422,0.9755315646962093,0.32654889618213223,0.9025026672820796,0.23460125936834542,0.01832536247570479,6.145647886574961,135.15024601807892,157.42462792100685,0.02990602894310446,129.68712729008814,494.7481005026158,1.3426370983881144,778.303052981647,0.015379103040387894,0.011608375864226934,5.556664062438192,4526.721202597801,0.8573140889023774,0.9141379725017037,0.1377178789189864,0.9397719012188154,451.0170030677166,0.010915021812227421,69.50508624502433,0.03074086078948444,89.29013026100125,420.3498452012384,64.73109243697479,77656.5479876161,0.3992872820861992,0.010307742709498373,878.8328173374613,0.3886920908170992,0.6461636448158732,269.2372795025402,0.006304624544589227,6.9735980601464425,0.3927392739273927,58.24786385142292,7.559382046360871,1075.6520757338892,0.18684246582141553,7.3533145366318,173.81466041340977,138.10613380802715,519.6409588327253,17.801806496439117,17861.92166058711,0.15436069355642468,0.01157966816295372,0.3318621443444042,141.8850535625363,0.003382861322279564,0.8201697714570916,0.002288786677306189,1635.1470107298098,0.4372251528310493,1.5376955004211499
R01-065_roi.nii,R01-065.nii,data/dataset/R01-065,364776.85546875,364295.13931274414,52644.55796216901,0.14451073396555567,0.46856109449639227,275.6464348241239,80.59297147258718,275.089873453318,275.1761243532267,239.93058554309548,63.769804931177696,36.00074298331779,0.26578439254349917,0.1500464932464872,868.0,1196.0,160419617426.0,4.529541718650802,161.0,12.067563232584124,1776.0,114.509522026274,1028.3411850807763,1048.0,0.0,1776.0,67.67386054431404,1042.6358232626899,-2.1384952168200124,396545074814.0259,0.056466694352624726,29603.867017331348,1775.5571312781335,41.93882591851257,275757.5555294679,-3928.5716507147113,118.34406338573082,51.60803025888397,0.39047730089535226,5.364301972942611,3.9011291490866205,22.70718936928052,0.0036817133339697534,8.810264616069126,-0.023974967727902214,0.42928976437664546,0.17903805998482017,0.9905409538889616,0.2717516088504916,0.9338665288051213,0.18486814436919735,0.00833697298040191,5.058575644053085,42.488023411153705,7635.247528499872,0.055149215083595965,47.10805244154953,1782.0229042971307,1.2091667664133738,2154.4551312399217,0.009042634700170138,0.003754546837219916,4.9005260306708065,122584.59742410325,0.8853727364650462,0.9382000683908956,0.07299186518100059,0.9537604881362971,1698.9775655240735,0.0029904141631684656,2345.8812623667714,0.03900635610260507,72.19891316960488,1740.7015513543174,98.8617748291515,176046.6540130693,2.0888732427627517,0.0018272050315626513,27483.214429424188,0.456979671595487,0.7031249626023851,1208.0179569683155,0.001196793591550179,6.762807904048036,0.40754770681990676,92.84112882992096,6.687870824622653,32187.59264881275,0.21812040990467277,2.2773017186914055,8332.677152228125,47.324485930746626,1782.425098937439,9.072698688062452,15794.724703187683,0.41957385355279186,0.004808124686675061,0.37106821234165466,645.427645544246,0.0006548818803704527,4.8416722152393366,4.572498567104239e-05,8840.287041430758,0.07570460724536995,0.12159096301229727
R01-113_roi.nii,R01-113.nii,data/dataset/R01-113,163032.80228475443,162551.0160512334,30927.18761922504,0.19026142297060328,0.4657327959531544,236.0145825053301,51.9023687988042,225.10405802688084,230.7687248307938,208.25500152530563,39.02914430619166,31.198604143397063,0.18741035759205585,0.1498096272113111,78.0,1099.0,19880291609.0,5.593590733096973,705.0,1.8487767442905119,1721.0,337.34965867243073,544.1891370216587,464.0,0.0,1721.0,272.94278984325763,667.9795259160123,0.3624899624931294,72744689737.4786,0.023764787515026742,150054.830190603,700.96909324793,23.30807624653996,1179734.4896845857,6080.223472655098,796.4118865363263,166.1191456550002,0.6549291407222712,8.692524178591736,4.605516623390631,89.32498364578782,0.0014810181512596968,10.640266699169281,-0.10408757612214502,0.8227117094883227,0.1746338795538664,0.970322645608164,0.2533927084181864,0.8993961674889481,0.16062183357143192,0.023069685789082313,6.565205555837742,240.63275804783146,927.50161538704,0.022367395451146313,232.6750639978782,744.5017977932798,1.264932420552042,897.9883678161824,0.15852266257419048,0.0584875001361015,5.97389411618153,36638.399149894154,0.8834231531990157,0.9305888141709036,0.10960783679180007,0.9523440952003378,711.8916709008204,0.047004492492178813,463.71301009018663,0.020703322175649016,207.52993810055418,730.1355031699259,170.02085007589963,127962.44084293241,92.70131801382651,0.029339541125401228,11581.658898115904,0.5170845119258819,0.7472748094352623,559.4416054899995,0.02003470712027595,7.2243206572499625,0.5027045225002805,166.0637738577857,7.86616100102328,10315.855347323533,0.2315308124188875,7.320399946497693,1058.8401077320166,238.97881336884186,736.8711031309617,15.186690607114802,7244.372124340703,7.801182854780937,0.07583328221123523,0.4441593064746399,331.40232396583406,0.012828446020370537,4.5499614068985315,0.00016177466651941233,13393.362046211194,0.5902206202540633,0.42582975694875663
R01-041_roi.nii,R01-041.nii,data/dataset/R01-041,850.6889343261719,835.2068265279134,1172.364462938513,1.403681609993799,0.3658340872745042,32.35478751886071,31.470026196813453,27.5,22.56122312868919,25.733072556818286,15.689893185075938,3.614648145615323,0.6097170538198601,0.14046702497862343,276.20000000000005,1073.6,971199573.0,5.495606525423653,472.5,2.1085425405437674,1411.0,248.14455835736928,663.3157894736842,646.0,0.0,1411.0,189.5834438310038,725.9247000227316,0.03675557787095273,448284715.0154114,0.023843205465151094,86978.83353799583,935.1283030029025,29.400261893489805,370156.47393908136,-1105.4072731722758,410.44115912706883,132.28460270927496,0.5115270493277587,8.844310433569184,4.554804917092336,52.44289020161746,0.0012090170754330521,9.978274866832717,-0.17019753297100293,0.9174277738635794,0.11891843170266239,0.9640218112359281,0.20253656620179075,0.8754807458199085,0.12024703356564576,0.004751039360601393,6.24377870019945,135.68144045908605,42.542989288453896,0.023825315361933077,138.47549420836464,866.4200175458637,1.100701968885721,969.2360381000665,0.011744600392351513,0.010403672569395606,5.669485484430453,1680.6850061810933,0.9409166960866455,0.9688634751033014,0.03481916005795461,0.976831654333381,843.1836726470865,0.010071939507686855,29.32952691680261,0.023922942020230514,133.08809734171794,813.5489396411093,3.8507340946166395,4184.531810766721,0.03391228886767473,0.01017842450709488,698.5448613376835,0.5697755802101823,0.7833589153738754,624.5922657706896,0.007385216968201775,6.652760084422707,0.6652197504069451,1.5909355215571266,7.077312233895935,658.9761258817146,0.3575562267399428,1.0689918210565765,43.943027672273466,139.05342648003958,871.0157352143244,4.343461747151384,4464.642430819316,0.0584184982321514,0.01050881340840689,0.5857056969559392,475.85828923914477,0.005499863714660146,0.19465278527139815,0.004507779905115434,5944.875785048357,0.5384289153892523,4.075150550656966
R01-080_roi.nii,R01-080.nii,data/dataset/R01-080,12731.429685879122,12578.012933045096,5014.540808964371,0.3986751194848999,0.5215880655831605,90.92201993310083,23.902203755222043,90.6888198276705,90.38810706324323,83.0447427212655,17.5523322543132,14.799974895236911,0.21135994500249713,0.1782168793623951,295.5,896.0,1092482574.0,5.192804317800796,308.75,3.1433068962150665,1529.0,184.88450354859984,562.7881873727088,531.5,0.0,1529.0,128.00982062835965,608.9629744713432,0.582885399353603,4721271240.301845,0.03224227541780563,54105.36043072659,620.8583840080946,24.123189614725113,185340.13885029775,2103.68073019145,250.43318069785116,95.09358919387888,0.45014600130863197,7.469984313377586,4.3446874986817825,38.77413807476954,0.0014280048331129999,9.862841211241864,-0.1012102127228076,0.8046355951145998,0.13694112487135085,0.9771971344560845,0.2244455326787152,0.8991271822858404,0.13867998177933244,0.004960609010232314,5.944609371810088,86.38169247293247,90.43329815687851,0.03199215060661668,87.59614995647237,618.08624708707,1.1301938361386439,694.876952482324,0.006150361891411155,0.005788362439861567,5.437424147575613,2606.2999579480534,0.9219272931646153,0.9595018016606609,0.0438033101363824,0.9692753937742018,599.9016872263279,0.0057023094662025965,49.25445897740785,0.029283269308803716,100.82968579673425,625.5719381688466,5.966706302021403,3571.0838287752676,0.020764707932613664,0.0078105958942131385,826.1914387633769,0.4911958613337556,0.7287031463300129,457.29876726928467,0.006981503958125987,6.7636429508222005,0.5709436524100475,2.899001952547856,7.035686863938216,864.133061778683,0.29332418933424403,1.2178341166108761,94.9857433808554,86.59277368279632,616.9833672776647,5.43245078071962,3188.962321792261,0.01777596721207243,0.005666720586956901,0.4927545945114864,308.85526162920473,0.0042083087784027685,0.323859093772286,0.0025693692497220587,6519.828157265417,0.2803232100961088,3.011357551416537
R01-010_roi.nii,R01-010.nii,data/dataset/R01-010,44737.700903477366,44679.17159453005,11982.771341665377,0.2681959157705689,0.5081558471446763,65.60026666289866,60.82490576046657,59.88277769088745,64.11127612075772,49.97848334884606,46.154081365746805,29.918963362893884,0.9234790308380265,0.5986368804763794,952.0,1090.0,113566067903.0,2.970732086708314,43.0,18.224214206488256,1218.0,55.39633841169293,1028.6078459021942,1054.0,17.0,1201.0,20.285261309048657,1033.2527012637374,-3.5016542981057612,47762468071.41232,0.19860474465720504,9577.044017258073,1772.1915005210055,42.009591696679465,32372.834339481513,-896.5658705961856,37.45867028843299,7.9545064588574705,0.6421189128237089,1.6098377278597857,2.3466333800827885,5.341714432628762,0.05592017647340645,5.342754770612817,-0.09261661329476877,0.6224645714891915,0.5127784595012559,0.9968658453476019,0.5562164140401523,0.9699277795083547,0.45218787064079435,0.13554523562847182,3.534410555386107,11.353294186822618,13137.192978043475,0.1652513190658636,19.352642980133087,1724.661416936467,2.388776981187474,4269.243454360443,0.0014189651838247344,0.0006557682003370537,4.2293696461664165,49646.42212417331,0.6232763330387594,0.7470217563285418,0.586337997589855,0.8171070868455159,1390.955378897636,0.0005543529287298688,654.2875888006686,0.05468345915592717,53.49914625276502,1344.503384872545,174629.03501880486,321443998.7566235,94.95743459531748,0.0011043971154883305,5278.495027162558,0.4411613060729258,0.6903577285666607,891.6425253161,0.0008431338828748649,6.367240160139817,0.11248049335363905,174549.99526571526,6.3496123821601556,7021.9537668979265,0.0660119368163078,18.820046941722914,21126.38110816553,15.406762501554386,1751.2178445860832,76.2375580498994,140005.8089288736,0.04171503912972094,0.0006292684110098398,0.11382936175429277,160.66857350280688,0.00011895776306497767,4.173792249353765,6.784063433711002e-05,1707.5193300454346,0.016118246271183037,0.3596178898715896
R01-112_roi.nii,R01-112.nii,data/dataset/R01-112,731333.9720854417,730642.5588811458,71329.46486093024,0.0976256638679235,0.5499862125807189,310.10554083582787,89.4021064650503,309.03964870968133,305.8259197986812,285.1968303631535,69.3204603712108,53.825674894613634,0.2430618190354432,0.188731672880358,529.0,1105.0,146532780399.0,4.175499248602951,93.0,6.262725454976319,2570.0,164.7930132968533,948.0968429700337,1034.0,0.0,2570.0,70.92476290453706,977.4495582569481,-2.03122710602089,698722063544.3524,0.09560915366070206,56520.01528695827,1593.073562116873,39.262163658816334,494209.7466648137,-9293.312599342236,250.0113336682645,44.09603716641477,0.6963185929431676,3.767631899412351,3.3791639241887257,29.78722052192123,0.015374061905090598,7.664200391268521,-0.09437138069143473,0.7229500687176068,0.3291972400336378,0.9960408796045753,0.40207343681738084,0.9669097742657293,0.325888430048849,0.04202643912967585,4.754237720069849,73.52684270866979,11222.542815945148,0.08459535899558543,98.74746980219358,1541.2284516604452,1.546363384926895,2496.1703707463735,0.0052484797145013655,0.004151263776107147,4.937697215322109,102782.09982341737,0.7745394562447996,0.8649477690241324,0.20894587209535867,0.9017609885302486,1370.8736031782078,0.003926026656206413,1098.3211310003762,0.029520000295661354,166.91650403197335,1170.2833413965488,47054.60791270225,84628038.48742138,26.2661943545627,0.008495337553067871,19614.837660592377,0.5271955507335477,0.7543234146310573,865.101761274793,0.006540947936813767,6.898736284492298,0.24258665206165403,47037.61506369915,6.97991183720789,17119.77463943875,0.11162255587355417,8.489497524676219,14663.767115249198,90.46251747876197,1568.3644667866365,28.841848577315286,50753.33167070913,0.05731914341839257,0.0038787873479176225,0.23895612971181032,295.95350251792445,0.0017969801770445113,4.925540220141447,4.827919995396204e-05,5769.979779320255,0.11521300989309971,0.17515694566379328
R01-069_roi.nii,R01-069.nii,data/dataset/R01-069,1447382.1393850215,1446139.5667287519,152198.36713965182,0.1052445909380192,0.4063319170410025,420.30405295634586,121.82260048433245,416.7552510957549,415.35245769791317,360.15230131260427,103.70266782259421,66.51217259418176,0.2879411500208146,0.18467790529665576,280.0,1127.0,271568198775.0,5.337614043271635,507.0,2.5119192942161677,2947.0,279.0786440430977,808.5104769959784,944.0,0.0,2947.0,213.5639699827676,872.095389236245,-0.7179070138316387,1100807018640.4165,0.032195950484805586,106861.17651485308,1235.9925430778837,33.323417537710284,807611.5110826389,-11048.684605496754,574.4418900372946,72.50637658749677,0.7752522147935884,6.039863710809888,4.09449368426492,35.690362136380294,0.0021436237582356313,9.988474264722774,-0.11771330138083233,0.8399240272332272,0.18184762995623388,0.9949449965051079,0.27049253467219303,0.9533520437103474,0.1874508710947396,0.008263608340108865,6.123318515491397,161.73706665619795,10372.096889624545,0.0309940795381326,172.13837336615865,1240.28490423398,1.2139569344148116,1543.6942755193497,0.013457201708601346,0.010889322324171335,5.716020753347451,295967.6072192764,0.884284984341182,0.9372110548217059,0.07520265755770014,0.9532166150854157,1174.901107417073,0.010360036187826747,3380.093613847784,0.022112059333567427,186.50921391433658,1104.8642108568513,4069.135154583873,7441315.567963261,2.3924022839603034,0.012587065444394285,72062.75999267313,0.47142363695799566,0.7140488768020573,791.3229586969247,0.00893469416951248,7.363682568607396,0.42810333045806404,4063.678797466461,7.608342975594057,76610.7710296078,0.214555129638074,2.5466214699120053,11496.143647708559,170.90758086730438,1250.882935463273,9.47674392552679,13681.714698600827,0.1278505662707509,0.01093536664685895,0.3850054435195983,437.88717867584427,0.004573296337901488,6.102956811323929,2.7995505657903846e-05,29434.88695094168,0.11127542641539472,0.28137689773402175
R01-139_roi.nii,R01-139.nii,data/dataset/R01-139,216475.73099665207,215981.14081234718,36988.497855974514,0.1712579983458443,0.47064630184382045,202.2250451661431,74.6529011806745,171.33268335952008,201.94367233378526,174.91136778099107,57.910937051042545,37.22493412669556,0.3310873260310538,0.21282169706262552,166.0,1114.0,36646893139.0,5.416256228115128,769.0,1.4311645616909219,1604.0,356.70086280976034,648.5391513832764,609.0,0.0,1604.0,312.78567755852754,754.7064343000454,0.009316987348649082,123300636944.68788,0.02822548873625495,148978.7710969485,968.6005654579019,28.091625689668483,980087.8806797785,-2877.1580066710894,823.3769107068686,107.45233007953054,0.7686965160696005,7.0390356880006015,4.297966955845869,57.07077554272056,0.0020568336844213743,10.116150411123066,-0.12324243910845281,0.8508636154491301,0.185991306662336,0.9775247109762801,0.26938024790015697,0.9109388482263979,0.19045603769707567,0.009255196941318626,6.254832109988239,232.70731019659985,1630.1369946197754,0.027060630795351884,236.3001846250262,918.7636978996851,1.2202870395041843,1194.7040347102193,0.020329172965865918,0.01793698506468194,5.791679648588079,53279.25158988408,0.8842550969625333,0.936267664570431,0.07907372061854671,0.9530842145268592,862.0686911135142,0.017404368354493775,647.726518679675,0.022018782291860998,198.9625017435954,717.2092667505184,865.6916068939729,1607296.827684672,0.5936390072143025,0.02372901700218687,15282.140564979434,0.5195003081544493,0.7489609134350906,542.1674244603887,0.018354426036627434,7.144133468564708,0.45721168790798883,860.9078912946935,7.636731371381538,13881.503854522847,0.215752313561126,3.158412504714183,1816.0279452906434,238.3529233635927,938.7836182778987,10.21827789866335,13336.567050046628,0.10656828447337784,0.017500135030814382,0.414432150037309,314.53786081527375,0.009511942971898208,3.5928929732903176,0.0001400158866643676,9043.829167796786,0.5404257255132722,0.2712201049364167
